,load,day,hour,GFS_temp,NAM_temp,GFS_hum,NAM_dew,load_t_72,load_t_78,load_t_84,load_t_90
523,473.601,68,1,292.9655555555556,281.7679100000001,26.74444444444445,272.1312133333334,519.5269999999998,369.948,366.855,349.23800000000006
524,460.346,68,2,291.05777777777774,281.39516666666674,30.988888888888894,272.17165000000006,507.36800000000005,380.397,369.75,337.451
525,428.829,68,3,289.15000000000003,280.84889333333325,35.233333333333334,272.1316433333334,473.151,399.515,375.864,335.918
526,378.495,68,4,288.52500000000003,280.11946333333333,44.00555555555555,271.79123666666663,410.406,435.588,367.816,329.365
527,316.065,68,5,287.9,279.63480666666663,52.77777777777778,271.3893666666666,356.8040000000001,482.46,377.878,337.423
528,283.847,68,6,288.15,278.96816333333334,55.633333333333326,271.82629,368.402,527.806,375.942,343.255
529,257.29,68,7,287.52777777777777,279.19482000000005,62.041666666666686,271.40934999999996,344.779,519.5269999999998,369.948,366.855
530,249.58,68,8,286.9055555555556,279.00496333333325,68.44999999999999,270.86517000000003,337.436,507.36800000000005,380.397,369.75
531,247.512,68,9,286.2833333333333,279.02394333333336,74.85833333333333,269.8205733333333,336.36,473.151,399.515,375.864
532,255.833,68,10,285.93333333333345,278.96900666666676,75.86944444444444,268.7079666666666,346.707,410.406,435.588,367.816
533,289.711,68,11,285.58333333333326,278.6129333333333,76.88055555555556,267.72913333333344,378.781,356.8040000000001,482.46,377.878
534,360.694,68,12,285.2333333333333,278.7411166666667,77.89166666666667,266.89093,445.48,368.402,527.806,375.942
535,365.467,68,13,286.31944444444446,279.5868,72.71111111111112,265.9361600000001,464.374,344.779,519.5269999999998,369.948
536,323.685,68,14,287.4055555555555,278.94093333333325,67.53055555555555,265.3216833333334,404.078,337.436,507.36800000000005,380.397
537,299.7390000000001,68,15,288.4916666666667,278.2446,62.35,265.2556666666666,366.341,336.36,473.151,399.515
538,284.757,68,16,291.30277777777775,278.01578000000006,48.49444444444445,265.26096666666655,349.495,346.707,410.406,435.588
539,277.127,68,17,294.11388888888894,278.1417066666666,34.638888888888886,265.2227200000001,341.4890000000001,378.781,356.8040000000001,482.46
540,270.507,68,18,296.925,278.33499666666665,20.783333333333335,265.20749666666666,329.501,445.48,368.402,527.806
541,265.853,68,19,298.11944444444447,278.4112666666667,16.975000000000012,265.08573666666666,322.6690000000001,464.374,344.779,519.5269999999998
542,268.518,68,20,299.3138888888888,278.30411666666674,13.166666666666664,264.91485000000006,318.367,404.078,337.436,507.36800000000005
543,287.966,68,21,300.50833333333327,277.99629999999996,9.358333333333334,264.8777799999999,334.787,366.341,336.36,473.151
544,312.397,68,22,299.57805555555564,277.45658666666674,10.677777777777775,264.9051733333334,370.212,349.495,346.707,410.406
545,383.586,68,23,298.64777777777766,276.59215,11.997222222222227,264.84163333333333,437.261,341.4890000000001,378.781,356.8040000000001
546,464.859,69,0,297.71750000000003,275.8572766666667,13.316666666666665,264.99986666666666,526.759,329.501,445.48,368.402
547,490.856,69,1,295.5736111111111,275.0043299999999,14.452777777777769,265.1171066666667,536.075,322.6690000000001,464.374,344.779
548,489.735,69,2,293.4297222222222,274.29403333333335,15.588888888888897,265.01973333333336,528.557,318.367,404.078,337.436
549,464.573,69,3,291.2858333333333,273.61344999999994,16.725,264.91915333333344,495.967,334.787,366.341,336.36
550,405.985,69,4,290.4544444444446,273.2965933333333,19.536111111111115,265.14264999999995,434.653,370.212,349.495,346.707
551,342.949,69,5,289.62305555555537,272.93862333333334,22.347222222222218,265.50791666666663,368.342,437.261,341.4890000000001,378.781
552,282.4190000000001,69,6,289.5575,274.60276666666664,17.916666666666668,265.8312666666667,324.891,526.759,329.501,445.48
553,260.726,69,7,288.5411111111111,274.0069966666667,27.519444444444442,265.39111,302.478,536.075,322.6690000000001,464.374
554,251.662,69,8,287.52472222222235,273.8219366666668,37.12222222222223,265.5968166666667,292.936,528.557,318.367,404.078
555,249.33,69,9,286.5083333333334,273.82250000000005,46.725,265.84389333333337,288.9840000000001,495.967,334.787,366.341
556,259.025,69,10,285.6111111111111,273.1764433333333,54.508333333333326,267.0973266666667,296.433,434.653,370.212,349.495
557,286.643,69,11,284.7138888888889,272.41528000000005,62.291666666666664,268.6182066666667,324.101,368.342,437.261,341.4890000000001
558,351.56699999999995,69,12,283.81666666666666,272.04131666666655,70.075,270.00148333333334,390.76,324.891,526.759,329.501
559,378.382,69,13,283.6138888888888,272.11486999999994,68.6138888888889,270.81342,419.02,302.478,536.075,322.6690000000001
560,350.022,69,14,283.41111111111115,272.45488333333327,67.15277777777779,271.1980833333334,376.901,292.936,528.557,318.367
561,341.705,69,15,283.2083333333333,272.85251666666665,65.69166666666665,271.3570966666667,351.55,288.9840000000001,495.967,334.787
562,335.696,69,16,283.886111111111,273.0605033333334,61.747222222222206,271.2131766666667,343.482,296.433,434.653,370.212
563,333.92,69,17,284.56388888888904,273.2606,57.80277777777778,271.1062533333333,341.9530000000001,324.101,368.342,437.261
564,330.2480000000001,69,18,285.2416666666666,273.47861666666677,53.85833333333334,271.0456,335.34,390.76,324.891,526.759
565,331.61300000000006,69,19,285.80277777777764,273.64721999999995,52.86388888888888,271.0429766666667,326.817,419.02,302.478,536.075
566,327.8830000000001,69,20,286.36388888888894,273.66608333333335,51.86944444444445,270.71349999999995,330.052,376.901,292.936,528.557
567,345.264,69,21,286.925,273.7550833333333,50.875,269.89676666666657,347.535,351.55,288.9840000000001,495.967
568,372.269,69,22,286.4747222222223,273.83570000000003,52.65,268.43586666666675,381.255,343.482,296.433,434.653
569,410.288,69,23,286.02444444444444,273.2058333333333,54.42499999999999,266.0633366666667,434.51,341.9530000000001,324.101,368.342
570,481.855,70,0,285.5741666666666,271.5388166666667,56.20000000000001,265.28336666666667,501.05800000000005,335.34,390.76,324.891
571,492.937,70,1,284.5205555555556,269.9547400000001,60.70833333333332,264.0536733333333,504.481,326.817,419.02,302.478
572,500.148,70,2,283.4669444444444,268.63790833333337,65.21666666666668,262.6450166666666,491.726,330.052,376.901,292.936
573,492.0630000000001,70,3,282.41333333333336,267.56191333333334,69.72500000000001,261.66958333333326,459.337,347.535,351.55,288.9840000000001
574,445.689,70,4,282.52388888888873,266.8855366666667,73.25277777777778,261.38968666666665,399.534,381.255,343.482,296.433
575,388.072,70,5,282.63444444444457,266.39919999999995,76.78055555555557,261.36407,334.211,434.51,341.9530000000001,324.101
576,322.072,70,6,280.50333333333333,264.9250733333333,54.675000000000004,258.57538000000005,288.112,501.05800000000005,335.34,390.76
577,302.218,70,7,281.1661111111111,264.55974999999995,59.22222222222222,260.12377999999995,256.693,504.481,326.817,419.02
578,292.641,70,8,281.8288888888889,264.31906666666663,63.769444444444446,259.7661666666668,243.96,491.726,330.052,376.901
579,295.637,70,9,282.4916666666667,262.70227500000004,68.31666666666668,254.74583500000003,239.96400000000003,459.337,347.535,351.55
580,297.17,70,10,283.0166666666667,261.05465999999996,71.5138888888889,252.10933666666665,246.58,399.534,381.255,343.482
581,312.877,70,11,283.5416666666667,260.13990000000007,74.7111111111111,251.31892000000005,278.757,334.211,434.51,341.9530000000001
582,335.158,70,12,284.0666666666667,260.19954999999993,77.90833333333333,251.24544999999998,351.754,288.112,501.05800000000005,335.34
583,384.003,70,13,284.64444444444456,260.79873333333336,77.28055555555555,251.7208966666667,375.409,256.693,504.481,326.817
584,407.134,70,14,285.22222222222223,261.51152333333334,76.65277777777777,252.32681,347.038,243.96,491.726,330.052
585,426.379,70,15,285.8,262.2120166666666,76.02499999999999,252.85764000000006,306.006,239.96400000000003,459.337,347.535
586,425.084,70,16,287.20555555555563,262.7563666666667,69.63055555555555,253.2680133333333,296.439,246.58,399.534,381.255
587,434.55300000000005,70,17,288.61111111111103,263.3403533333333,63.23611111111111,253.7693600000001,284.309,278.757,334.211,434.51
588,429.762,70,18,290.0166666666667,263.8330700000001,56.84166666666667,254.19287666666665,276.029,351.754,288.112,501.05800000000005
589,415.395,70,19,290.53333333333325,264.2175366666667,53.275,254.60887333333335,268.812,375.409,256.693,504.481
590,427.036,70,20,291.05000000000007,264.4368066666667,49.708333333333336,254.98180333333337,271.548,347.038,243.96,491.726
591,446.692,70,21,291.56666666666666,264.42633000000006,46.14166666666667,255.3828633333334,279.971,306.006,239.96400000000003,459.337
592,478.152,70,22,288.75722222222214,263.9752866666666,52.99444444444445,255.2864166666666,319.798,296.439,246.58,399.534
593,514.221,70,23,285.9477777777779,263.15074999999996,59.84722222222222,254.81635833333334,374.511,284.309,278.757,334.211
594,552.125,71,0,283.1383333333333,262.70723333333336,66.7,254.6510916666667,449.594,276.029,351.754,288.112
595,540.2080000000002,71,1,281.6422222222223,262.22803000000005,68.93055555555554,254.337835,473.601,268.812,375.409,256.693
596,524.252,71,2,280.14611111111105,261.8228933333333,71.16111111111114,253.88638,460.346,271.548,347.038,243.96
597,497.4980000000001,71,3,278.65000000000003,261.39453,73.39166666666667,253.33722333333333,428.829,279.971,306.006,239.96400000000003
598,447.68,71,4,278.1555555555557,260.96007333333336,74.00555555555557,252.83089666666663,378.495,319.798,296.439,246.58
599,399.627,71,5,277.66111111111104,260.49907333333334,74.61944444444445,252.52301666666665,316.065,374.511,284.309,278.757
600,376.44,71,6,276.47499999999997,261.38285666666667,64.77499999999999,253.40552333333332,283.847,449.594,276.029,351.754
601,347.277,71,7,275.9972222222221,260.8851466666667,65.66111111111111,253.4980866666667,257.29,473.601,268.812,375.409
602,328.386,71,8,275.51944444444456,260.403625,66.54722222222222,253.08915666666667,249.58,460.346,271.548,347.038
603,324.636,71,9,275.0416666666667,259.8947666666666,67.43333333333335,252.7452933333333,247.512,428.829,279.971,306.006
604,325.765,71,10,274.7472222222222,259.4758299999999,69.20000000000002,252.58766000000003,255.833,378.495,319.798,296.439
605,340.736,71,11,274.4527777777778,259.1204366666667,70.96666666666667,252.55765000000005,289.711,316.065,374.511,284.309
606,383.781,71,12,274.15833333333336,259.39714999999995,72.73333333333333,252.83734999999993,360.694,283.847,449.594,276.029
607,415.904,71,13,274.9944444444446,260.30455333333333,70.40833333333333,253.13555,365.467,257.29,473.601,268.812
608,422.30800000000005,71,14,275.8305555555555,261.38913,68.08333333333333,253.72199333333333,323.685,249.58,460.346,271.548
609,423.292,71,15,276.6666666666667,262.70665,65.75833333333334,254.59427000000002,299.7390000000001,247.512,428.829,279.971
610,420.48,71,16,278.8,263.89465000000007,62.71111111111113,255.38817416666666,284.757,255.833,378.495,319.798
611,417.219,71,17,280.93333333333334,265.07781666666665,59.66388888888887,255.93265000000008,277.127,289.711,316.065,374.511
612,408.592,71,18,283.06666666666666,265.89546333333345,56.61666666666667,256.50421666666676,270.507,360.694,283.847,449.594
613,406.926,71,19,285.56944444444434,266.4315866666667,51.552777777777784,257.02158000000003,265.853,365.467,257.29,473.601
614,406.342,71,20,288.0722222222223,266.5322333333333,46.48888888888889,257.57817333333327,268.518,323.685,249.58,460.346
615,417.944,71,21,290.575,266.32445999999993,41.425,257.7117366666667,287.966,299.7390000000001,247.512,428.829
616,457.017,71,22,290.671111111111,265.8242433333333,41.025,257.66965666666664,312.397,284.757,255.833,378.495
617,514.761,71,23,290.7672222222224,265.0499333333334,40.62500000000001,257.59564,383.586,277.127,289.711,316.065
618,554.314,72,0,290.8633333333333,264.71564666666666,40.225,257.81873,464.859,270.507,360.694,283.847
619,563.433,72,1,289.2755555555557,264.20971999999995,45.93888888888889,257.8463333333333,490.856,265.853,365.467,257.29
620,537.873,72,2,287.6877777777776,263.78099333333324,51.65277777777777,257.92973333333333,489.735,268.518,323.685,249.58
621,478.752,72,3,286.1,263.3495833333334,57.366666666666674,257.97467666666677,464.573,287.966,299.7390000000001,247.512
622,403.029,72,4,285.811111111111,263.16870000000006,59.430555555555564,258.01830000000007,405.985,312.397,284.757,255.833
623,387.531,72,5,285.5222222222223,262.82949999999994,61.49444444444444,257.57151666666664,342.949,383.586,277.127,289.711
624,359.897,72,6,282.49166666666673,262.8808966666667,69.95,254.84564500000002,282.4190000000001,464.859,270.507,360.694
625,350.361,72,7,282.15833333333336,262.5666866666667,70.88888888888889,255.39879166666665,260.726,490.856,265.853,365.467
626,346.6330000000001,72,8,281.82499999999993,262.3652166666667,71.82777777777777,255.76608166666665,251.662,489.735,268.518,323.685
627,354.142,72,9,281.4916666666667,262.25327666666664,72.76666666666667,255.95046333333335,249.33,464.573,287.966,299.7390000000001
628,382.07,72,10,280.81388888888904,262.01009333333326,74.47777777777777,255.86494500000003,259.025,405.985,312.397,284.757
629,454.792,72,11,280.1361111111109,261.65218333333337,76.18888888888888,255.63124083333332,286.643,342.949,383.586,277.127
630,489.939,72,12,279.4583333333333,261.92258,77.9,256.2427166666667,351.56699999999995,282.4190000000001,464.859,270.507
631,433.909,72,13,280.40277777777766,263.01933333333335,70.52777777777779,256.62145333333336,378.382,260.726,490.856,265.853
632,394.952,72,14,281.34722222222234,264.2141700000001,63.155555555555544,257.34307333333334,350.022,251.662,489.735,268.518
633,375.833,72,15,282.2916666666667,265.6209466666666,55.78333333333333,258.15603333333337,341.705,249.33,464.573,287.966
634,365.819,72,16,283.82777777777784,266.9499966666667,48.5638888888889,259.1828533333334,335.696,259.025,405.985,312.397
635,352.275,72,17,285.3638888888889,268.23441,41.34444444444445,260.17176666666666,333.92,286.643,342.949,383.586
636,340.647,72,18,286.90000000000003,269.2406299999999,34.125,260.8115433333334,330.2480000000001,351.56699999999995,282.4190000000001,464.859
637,335.232,72,19,287.66111111111115,270.0579166666667,31.944444444444446,261.54619999999994,331.61300000000006,378.382,260.726,490.856
638,342.552,72,20,288.42222222222216,270.4657366666667,29.763888888888886,262.22656,327.8830000000001,350.022,251.662,489.735
639,366.999,72,21,289.18333333333334,270.52239333333335,27.58333333333333,262.81122,345.264,341.705,249.33,464.573
640,416.53,72,22,289.2300000000001,270.19077666666664,27.59166666666667,263.29161666666664,372.269,335.696,259.025,405.985
641,496.404,72,23,289.2766666666666,269.72976666666665,27.599999999999998,262.7314866666667,410.288,333.92,286.643,342.949
642,543.278,73,0,289.3233333333333,269.3227500000001,27.60833333333333,262.87276333333324,481.855,330.2480000000001,351.56699999999995,282.4190000000001
643,548.83,73,1,287.7822222222223,269.1797033333334,31.03888888888888,263.09433333333334,492.937,331.61300000000006,378.382,260.726
644,527.016,73,2,286.2411111111111,269.02945,34.46944444444445,263.3337033333334,500.148,327.8830000000001,350.022,251.662
645,478.227,73,3,284.7,268.8986433333333,37.9,263.54374999999993,492.0630000000001,345.264,341.705,249.33
646,411.607,73,4,284.08611111111117,268.63830999999993,39.43055555555555,263.83604999999994,445.689,372.269,335.696,259.025
647,357.537,73,5,283.47222222222223,268.40252999999996,40.961111111111116,264.19707999999997,388.072,410.288,333.92,286.643
648,330.039,73,6,281.81583333333333,268.74202999999994,41.41666666666667,263.63960333333335,322.072,481.855,330.2480000000001,351.56699999999995
649,315.0490000000001,73,7,281.38444444444445,268.72904666666665,43.26666666666667,265.3143166666666,302.218,492.937,331.61300000000006,378.382
650,306.842,73,8,280.9530555555556,268.7953666666667,45.11666666666665,265.9951033333334,292.641,500.148,327.8830000000001,350.022
651,307.902,73,9,280.5216666666667,268.63852,46.96666666666666,266.5497833333333,295.637,492.0630000000001,345.264,341.705
652,324.115,73,10,280.1977777777777,268.62671,49.42777777777778,267.08026000000007,297.17,445.689,372.269,335.696
653,354.07199999999995,73,11,279.87388888888904,268.56810333333334,51.888888888888886,267.1130766666667,312.877,388.072,410.288,333.92
654,373.79,73,12,279.55,269.1864,54.35,267.56244000000004,335.158,322.072,481.855,330.2480000000001
655,384.719,73,13,280.825,270.5254166666666,52.88333333333333,269.2506333333334,384.003,302.218,492.937,331.61300000000006
656,404.43300000000005,73,14,282.09999999999997,272.09125,51.416666666666664,270.9246666666666,407.134,292.641,500.148,327.8830000000001
657,410.837,73,15,283.375,272.5130233333333,49.949999999999996,271.9717166666666,426.379,295.637,492.0630000000001,345.264
658,420.77,73,16,286.3416666666666,272.5597366666667,43.669444444444444,272.13736666666665,425.084,297.17,445.689,372.269
659,431.103,73,17,289.30833333333345,272.6594799999999,37.38888888888889,272.33806999999996,434.55300000000005,312.877,388.072,410.288
660,431.997,73,18,292.27500000000003,272.9115333333333,31.10833333333333,272.5388833333334,429.762,335.158,322.072,481.855
661,429.447,73,19,293.87500000000006,273.4755666666667,27.358333333333352,272.95486666666665,415.395,384.003,302.218,492.937
662,430.426,73,20,295.47499999999997,273.5760433333333,23.60833333333332,272.8885666666667,427.036,407.134,292.641,500.148
663,456.002,73,21,297.075,273.5842066666666,19.858333333333338,273.02448666666675,446.692,426.379,295.637,492.0630000000001
664,492.445,73,22,296.69722222222214,273.50347999999997,20.663888888888874,272.99735000000004,478.152,425.084,297.17,445.689
665,540.5740000000002,73,23,296.3194444444445,273.4124499999999,21.46944444444446,272.85937999999993,514.221,434.55300000000005,312.877,388.072
666,554.567,74,0,295.94166666666666,273.37620000000004,22.275000000000002,272.7165800000001,552.125,429.762,335.158,322.072
667,539.57,74,1,293.7555555555556,273.1148233333333,27.119444444444436,272.27585,540.2080000000002,415.395,384.003,302.218
668,512.109,74,2,291.5694444444444,272.85413000000005,31.9638888888889,271.47801666666663,524.252,427.036,407.134,292.641
669,458.348,74,3,289.3833333333333,272.31235666666663,36.80833333333333,270.4042766666667,497.4980000000001,446.692,426.379,295.637
670,390.133,74,4,288.18333333333334,271.4508466666667,42.922222222222224,269.29374999999993,447.68,478.152,425.084,297.17
671,351.7990000000001,74,5,286.98333333333323,270.0637433333334,49.036111111111104,267.56066999999996,399.627,514.221,434.55300000000005,312.877
672,328.472,74,6,284.1666666666667,266.98018333333334,53.15,264.4704666666667,376.44,552.125,429.762,335.158
673,319.883,74,7,283.33333333333326,265.9993666666666,56.827777777777776,263.0416666666667,347.277,540.2080000000002,415.395,384.003
674,318.581,74,8,282.50000000000006,265.2026766666666,60.50555555555555,262.3255366666668,328.386,524.252,427.036,407.134
675,327.211,74,9,281.6666666666667,264.56855666666667,64.18333333333334,261.68636999999995,324.636,497.4980000000001,446.692,426.379
676,353.278,74,10,280.8749999999999,263.94887333333327,67.69444444444444,261.0747166666667,325.765,447.68,478.152,425.084
677,416.918,74,11,280.0833333333334,263.2723333333333,71.20555555555556,260.27419999999995,340.736,399.627,514.221,434.55300000000005
678,452.947,74,12,279.2916666666667,263.21810999999997,74.71666666666667,260.18903,383.781,376.44,552.125,429.762
679,415.98800000000006,74,13,279.44722222222236,264.12935333333326,73.39444444444445,261.01116999999994,415.904,347.277,540.2080000000002,415.395
680,385.574,74,14,279.6027777777776,265.30287333333337,72.07222222222222,262.0268066666666,422.30800000000005,328.386,524.252,427.036
681,371.388,74,15,279.75833333333327,266.55558333333323,70.74999999999999,262.92586333333327,423.292,324.636,497.4980000000001,446.692
682,367.504,74,16,281.97499999999985,267.5557666666666,65.15277777777777,262.3738766666667,420.48,325.765,447.68,478.152
683,360.812,74,17,284.1916666666667,268.25921999999997,59.55555555555555,261.83670666666666,417.219,340.736,399.627,514.221
684,353.672,74,18,286.4083333333333,268.80241666666666,53.958333333333336,261.93036666666666,408.592,383.781,376.44,552.125
685,353.561,74,19,288.61111111111103,269.1783266666667,48.62777777777779,262.1684,406.926,415.904,347.277,540.2080000000002
686,370.841,74,20,290.81388888888904,269.27196999999995,43.29722222222222,262.70334666666673,406.342,422.30800000000005,328.386,524.252
687,394.94,74,21,293.01666666666665,268.7707133333333,37.96666666666667,263.45265000000006,417.944,423.292,324.636,497.4980000000001
688,441.496,74,22,293.18611111111113,267.88700666666665,38.586111111111116,263.38229,457.017,420.48,325.765,447.68
689,520.52,74,23,293.35555555555555,266.79016,39.205555555555556,263.5666133333333,514.761,417.219,340.736,399.627
690,564.128,75,0,293.52500000000003,266.3483166666667,39.825,263.19406666666663,554.314,408.592,383.781,376.44
691,568.687,75,1,291.64444444444433,265.92668333333336,46.84722222222223,262.5286433333334,563.433,406.926,415.904,347.277
692,542.822,75,2,289.7638888888891,265.56966666666676,53.86944444444443,261.8817566666667,537.873,406.342,422.30800000000005,328.386
693,487.061,75,3,287.8833333333334,265.18311,60.89166666666666,261.32773333333336,478.752,417.944,423.292,324.636
694,416.768,75,4,287.2944444444445,264.8235333333334,66.7638888888889,260.90171666666674,403.029,457.017,420.48,325.765
695,361.644,75,5,286.7055555555556,264.70228333333336,72.6361111111111,260.8778833333334,387.531,514.761,417.219,340.736
696,336.35,75,6,286.31666666666666,265.45294000000007,80.41666666666667,261.36843333333337,359.897,554.314,408.592,383.781
697,325.503,75,7,285.7527777777778,265.48475,84.43333333333332,261.5947966666666,350.361,563.433,406.926,415.904
698,321.474,75,8,285.1888888888889,265.59684666666664,88.45,261.94855,346.6330000000001,537.873,406.342,422.30800000000005
699,327.86300000000006,75,9,284.62499999999994,265.74517999999995,92.46666666666665,261.9500633333334,354.142,478.752,417.944,423.292
700,356.173,75,10,284.6361111111112,265.77312333333333,91.53611111111111,261.75524333333334,382.07,403.029,457.017,420.48
701,424.9380000000001,75,11,284.6472222222222,265.5989466666667,90.60555555555555,261.35831,454.792,387.531,514.761,417.219
702,452.894,75,12,284.6583333333333,265.72485,89.675,261.6511666666667,489.939,359.897,554.314,408.592
703,401.443,75,13,285.68333333333334,266.6136033333334,82.28611111111111,262.49558666666667,433.909,350.361,563.433,406.926
704,368.541,75,14,286.7083333333333,267.3191166666667,74.89722222222221,263.1454866666668,394.952,346.6330000000001,537.873,406.342
705,355.025,75,15,287.73333333333335,268.2000033333333,67.50833333333334,263.7794666666666,375.833,354.142,478.752,417.944
706,350.18300000000005,75,16,291.1694444444444,268.88879,53.06666666666666,263.1862566666666,365.819,382.07,403.029,457.017
707,339.176,75,17,294.60555555555555,269.46506,38.62500000000001,263.39328666666665,352.275,454.792,387.531,514.761
708,331.32199999999995,75,18,298.0416666666667,269.9366866666667,24.183333333333334,263.76767000000007,340.647,489.939,359.897,554.314
709,326.25,75,19,299.59166666666664,270.30443999999994,19.511111111111102,264.0320633333333,335.232,433.909,350.361,563.433
710,337.897,75,20,301.14166666666665,270.52176666666657,14.838888888888894,264.1494166666667,342.552,394.952,346.6330000000001,537.873
711,361.146,75,21,302.69166666666666,270.281,10.166666666666666,264.73056,366.999,375.833,354.142,478.752
712,405.208,75,22,301.8722222222221,269.7729,10.222222222222223,264.36374666666666,416.53,365.819,382.07,403.029
713,478.694,75,23,301.05277777777786,268.82117000000005,10.277777777777773,263.45989999999995,496.404,352.275,454.792,387.531
714,520.275,76,0,300.2333333333333,268.18189666666666,10.333333333333332,263.1488,543.278,340.647,489.939,359.897
715,528.018,76,1,297.98333333333335,267.62163333333336,11.152777777777779,263.04190000000006,548.83,335.232,433.909,350.361
716,509.214,76,2,295.73333333333335,267.3020666666667,11.972222222222223,263.30276666666674,527.016,342.552,394.952,346.6330000000001
717,455.36300000000006,76,3,293.4833333333334,267.1084,12.791666666666666,263.5701533333334,478.227,366.999,375.833,354.142
718,388.468,76,4,292.5361111111112,266.9272500000001,17.21388888888888,263.1022166666667,411.607,416.53,365.819,382.07
719,346.5080000000001,76,5,291.5888888888889,266.8168166666666,21.636111111111116,262.80221666666665,357.537,496.404,352.275,454.792
720,320.82,76,6,290.8333333333333,268.2642666666667,26.391666666666666,262.4222633333333,330.039,543.278,340.647,489.939
721,311.183,76,7,290.04444444444454,267.94464999999997,29.60555555555557,262.64776666666666,315.0490000000001,548.83,335.232,433.909
722,309.888,76,8,289.2555555555554,267.53755,32.81944444444443,262.81185999999997,306.842,527.016,342.552,394.952
723,318.192,76,9,288.46666666666664,267.2766833333333,36.03333333333333,262.82558333333344,307.902,478.227,366.999,375.833
724,347.375,76,10,288.00000000000006,267.15349999999995,36.20277777777779,262.82178333333326,324.115,411.607,416.53,365.819
725,415.974,76,11,287.53333333333336,266.9524133333333,36.37222222222221,262.65819999999997,354.07199999999995,357.537,496.404,352.275
726,437.834,76,12,287.06666666666666,267.15701666666666,36.541666666666664,263.8847833333333,373.79,330.039,543.278,340.647
727,388.732,76,13,288.40833333333336,268.87441333333334,32.897222222222226,265.7657166666666,384.719,315.0490000000001,548.83,335.232
728,360.566,76,14,289.74999999999994,270.4395333333334,29.252777777777776,265.4507566666667,404.43300000000005,306.842,527.016,342.552
729,342.668,76,15,291.09166666666664,271.05438,25.608333333333334,264.3599066666667,410.837,307.902,478.227,366.999
730,329.296,76,16,293.4083333333335,271.5352200000001,22.658333333333328,264.9033733333334,420.77,324.115,411.607,416.53
731,317.276,76,17,295.7249999999998,272.13794666666655,19.70833333333334,265.6163533333333,431.103,354.07199999999995,357.537,496.404
732,312.391,76,18,298.0416666666667,272.69547000000006,16.758333333333333,266.1990666666667,431.997,373.79,330.039,543.278
733,301.075,76,19,298.8222222222222,273.1607399999999,16.708333333333325,266.70575,429.447,384.719,315.0490000000001,548.83
734,312.321,76,20,299.6027777777778,273.33742333333333,16.658333333333342,267.1633233333334,430.426,404.43300000000005,306.842,527.016
735,334.283,76,21,300.3833333333334,273.3242566666666,16.608333333333334,267.6368166666667,456.002,410.837,307.902,478.227
736,366.824,76,22,299.51527777777784,272.9051266666667,19.39166666666667,267.97598000000005,492.445,420.77,324.115,411.607
737,423.681,76,23,298.6472222222222,272.42289666666665,22.175,266.60413000000005,540.5740000000002,431.103,354.07199999999995,357.537
738,462.391,77,0,297.77916666666664,271.6849766666666,24.958333333333332,266.67877000000004,554.567,431.997,373.79,330.039
739,476.288,77,1,295.6388888888888,271.0762533333334,34.19722222222222,266.7682133333333,539.57,429.447,384.719,315.0490000000001
740,466.384,77,2,293.4986111111112,270.68802,43.43611111111111,266.80877999999996,512.109,430.426,404.43300000000005,306.842
741,424.261,77,3,291.35833333333335,270.24245333333346,52.67499999999999,266.76961333333327,458.348,456.002,410.837,307.902
742,369.872,77,4,290.3333333333334,269.7201833333333,60.058333333333316,266.6902,390.133,492.445,420.77,324.115
743,313.029,77,5,289.3083333333333,269.1753966666667,67.44166666666666,266.6311999999999,351.7990000000001,540.5740000000002,431.103,354.07199999999995
744,284.958,77,6,288.7083333333333,266.96990999999997,62.900000000000006,261.66179999999997,328.472,554.567,431.997,373.79
745,275.765,77,7,287.9694444444445,267.0715833333333,67.0,261.73193,319.883,539.57,429.447,384.719
746,271.587,77,8,287.2305555555555,266.9310300000001,71.1,261.69970000000006,318.581,512.109,430.426,404.43300000000005
747,270.386,77,9,286.49166666666673,266.79428,75.2,261.6145000000001,327.211,458.348,456.002,410.837
748,282.381,77,10,285.9833333333334,266.66921333333335,78.3138888888889,261.5987966666667,353.278,390.133,492.445,420.77
749,306.264,77,11,285.47499999999997,266.53685,81.42777777777778,261.69843,416.918,351.7990000000001,540.5740000000002,431.103
750,346.602,77,12,284.96666666666664,266.71225666666675,84.54166666666666,263.39461333333327,452.947,328.472,554.567,431.997
751,373.24,77,13,286.13888888888863,268.5190033333333,80.50555555555556,265.3788633333333,415.98800000000006,319.883,539.57,429.447
752,378.039,77,14,287.3111111111113,270.42569666666674,76.46944444444443,266.96518333333324,385.574,318.581,512.109,430.426
753,378.697,77,15,288.48333333333335,271.9661666666667,72.43333333333334,268.5191,371.388,327.211,458.348,456.002
754,368.121,77,16,290.81944444444446,273.09234999999995,63.55277777777777,269.8489633333333,367.504,353.278,390.133,492.445
755,364.325,77,17,293.15555555555557,274.03748333333334,54.672222222222224,270.8197466666667,360.812,416.918,351.7990000000001,540.5740000000002
756,360.1269999999999,77,18,295.4916666666666,274.7004166666667,45.791666666666664,271.36356666666666,353.672,452.947,328.472,554.567
757,354.1230000000001,77,19,297.022222222222,275.05887666666666,40.01944444444443,271.6985633333333,353.561,415.98800000000006,319.883,539.57
758,344.014,77,20,298.552777777778,274.98909333333336,34.24722222222223,271.6904533333334,370.841,385.574,318.581,512.109
