,load,day,hour,GFS_temp,NAM_temp,GFS_hum,NAM_dew,load_t_72,load_t_78,load_t_84,load_t_90
196,189.176,53,10,273.8483333333334,275.59891666666664,92.54444444444444,273.9424166666666,158.12,220.067,235.324,227.845
197,194.118,53,11,273.7974999999999,275.6959666666667,92.68888888888891,273.96225,165.97799999999995,197.757,246.318,224.779
198,212.091,53,12,273.74666666666667,275.90805,92.83333333333333,274.07996666666673,175.108,179.49599999999995,258.075,226.984
199,209.523,53,13,275.37055555555554,276.3052533333333,89.05000000000001,274.41050666666666,194.061,163.71200000000005,265.033,209.318
200,210.069,53,14,276.9944444444444,277.51953,85.26666666666667,275.07945000000007,234.43,155.783,264.713,216.594
201,198.402,53,15,278.6183333333333,279.0125633333334,81.48333333333333,275.7602133333333,238.73,156.481,253.776,219.051
202,166.641,53,16,279.8033333333333,280.40042,79.91388888888888,276.37920333333335,222.925,158.12,220.067,235.324
203,180.227,53,17,280.98833333333334,281.64984,78.34444444444445,276.9070700000001,229.532,165.97799999999995,197.757,246.318
204,188.572,53,18,282.17333333333335,282.73175,76.77499999999999,277.3936933333333,227.324,175.108,179.49599999999995,258.075
205,164.85,53,19,281.91916666666674,283.6226200000001,78.90277777777777,277.79161666666664,214.068,194.061,163.71200000000005,265.033
206,163.926,53,20,281.665,284.1044333333333,81.03055555555555,278.10675,203.485,234.43,155.783,264.713
207,170.81599999999997,53,21,281.41083333333336,283.95940333333346,83.15833333333333,278.37836000000004,206.478,238.73,156.481,253.776
208,186.707,53,22,280.1425000000001,283.36566,86.60833333333335,278.18063333333333,233.388,222.925,158.12,220.067
209,222.912,53,23,278.87416666666667,282.3443366666667,90.05833333333332,278.39821333333333,269.01,229.532,165.97799999999995,197.757
210,276.48,54,0,277.6058333333333,281.5417333333333,93.50833333333333,278.22098,288.641,227.324,175.108,179.49599999999995
211,259.874,54,1,277.43388888888893,280.5505766666667,94.29444444444444,278.14392000000004,264.658,214.068,194.061,163.71200000000005
212,257.493,54,2,277.2619444444444,279.6882233333334,95.08055555555556,278.03794666666664,262.608,203.485,234.43,155.783
213,247.745,54,3,277.09000000000003,278.81170000000003,95.86666666666667,277.8873066666667,247.113,206.478,238.73,156.481
214,213.413,54,4,277.065,278.01407000000006,96.38611111111112,277.49473333333333,223.042,233.388,222.925,158.12
215,183.854,54,5,277.04,277.18735666666663,96.90555555555555,276.9064233333333,182.508,269.01,229.532,165.97799999999995
216,164.892,54,6,275.56,275.8857633333334,95.45,274.8985966666666,175.53599999999997,288.641,227.324,175.108
217,155.649,54,7,275.7241666666667,275.7511366666666,95.58611111111111,274.9256833333333,152.349,264.658,214.068,194.061
218,154.74200000000005,54,8,275.8883333333333,275.5929733333334,95.72222222222223,274.9355166666666,148.915,262.608,203.485,234.43
219,151.105,54,9,276.0525,275.32987666666673,95.8583333333333,274.8132833333333,150.088,247.113,206.478,238.73
220,164.551,54,10,276.2775,275.06619,96.06666666666666,274.61186333333336,152.985,223.042,233.388,222.925
