,load,day,hour,GFS_temp,NAM_temp,GFS_hum,NAM_dew,load_t_72,load_t_78,load_t_84,load_t_90
151,400.133,52,13,270.9586111111111,270.3944833333333,76.10833333333332,267.3276833333333,345.1330000000001,298.774,514.2280000000002,345.325
152,355.839,52,14,273.00888888888886,272.1509666666667,72.15,267.43888666666663,366.268,285.581,505.565,346.315
153,330.455,52,15,275.05916666666667,273.71410000000003,68.19166666666668,268.24863,375.503,277.784,484.444,355.57199999999995
154,314.788,52,16,275.8280555555555,275.11893666666657,67.56111111111112,269.3903433333333,370.146,280.684,440.075,393.194
155,304.981,52,17,276.59694444444443,276.26133666666664,66.93055555555556,270.23514666666665,371.284,287.643,382.054,458.512
156,305.393,52,18,277.36583333333334,277.08986333333337,66.3,270.8064666666666,366.672,312.113,326.0,512.741
157,299.843,52,19,277.1038888888887,277.5976166666666,69.98611111111111,271.19144666666676,350.15,345.1330000000001,298.774,514.2280000000002
158,305.082,52,20,276.84194444444455,277.52350000000007,73.67222222222223,271.52045,338.226,366.268,285.581,505.565
159,315.592,52,21,276.58,277.2578933333333,77.35833333333333,271.8675733333333,338.904,375.503,277.784,484.444
160,355.485,52,22,275.6424999999999,276.9775633333333,80.59166666666667,271.39145,365.3130000000001,370.146,280.684,440.075
161,422.459,52,23,274.7050000000001,276.6108100000001,83.825,270.9284533333333,420.48800000000006,371.284,287.643,382.054
162,489.296,53,0,273.7675,276.0931166666666,87.05833333333334,270.54502666666673,455.007,366.672,312.113,326.0
163,501.509,53,1,273.7388888888889,275.33534333333336,87.65555555555557,270.18689,443.544,350.15,345.1330000000001,298.774
164,500.816,53,2,273.7102777777777,274.64678999999995,88.25277777777778,270.16602000000006,422.742,338.226,366.268,285.581
165,470.84,53,3,273.6816666666667,274.22301999999996,88.85000000000001,270.8953066666666,399.4,338.904,375.503,277.784
166,417.055,53,4,273.7061111111113,274.03802,90.05833333333332,271.7548133333333,364.954,365.3130000000001,370.146,280.684
167,350.961,53,5,273.73055555555544,274.2355533333333,91.26666666666667,272.4015800000001,315.47,420.48800000000006,371.284,287.643
168,305.9790000000001,53,6,272.9558333333334,274.98889999999994,92.97499999999998,272.19754666666677,277.866,455.007,366.672,312.113
169,278.629,53,7,273.01416666666665,274.63808333333344,93.3611111111111,272.5087333333334,247.73,443.544,350.15,345.1330000000001
170,269.116,53,8,273.07249999999993,274.6217166666667,93.74722222222222,272.5138366666667,236.322,422.742,338.226,366.268
171,267.469,53,9,273.1308333333333,274.5608966666666,94.13333333333333,272.6383833333333,230.329,399.4,338.904,375.503
172,272.061,53,10,273.0175000000001,274.72391666666664,94.49722222222222,273.0465833333333,224.177,364.954,365.3130000000001,370.146
173,295.711,53,11,272.9041666666666,274.77930000000003,94.8611111111111,273.22266666666667,231.697,315.47,420.48800000000006,371.284
174,349.343,53,12,272.7908333333333,274.97055,95.22500000000001,273.40288333333336,251.526,277.866,455.007,366.672
175,376.474,53,13,274.4947222222222,275.37817,92.62222222222222,273.92092333333335,289.841,247.73,443.544,350.15
176,343.352,53,14,276.1986111111111,276.58203,90.01944444444443,274.64195000000007,309.296,236.322,422.742,338.226
177,320.923,53,15,277.9025,278.06464666666676,87.41666666666667,275.48938,316.329,230.329,399.4,338.904
178,299.021,53,16,279.1658333333334,279.40042,85.91944444444444,276.30628666666667,324.789,224.177,364.954,365.3130000000001
179,286.308,53,17,280.42916666666656,280.83734,84.42222222222223,277.0424866666668,320.6140000000001,231.697,315.47,420.48800000000006
180,283.62,53,18,281.6925,281.8984166666666,82.925,277.71661,325.927,251.526,277.866,455.007
181,280.506,53,19,281.31499999999994,282.7372033333334,85.18333333333332,278.2395333333333,322.43,289.841,247.73,443.544
182,282.648,53,20,280.93750000000006,283.1356833333333,87.44166666666666,278.5963333333333,315.082,309.296,236.322,422.742
183,292.5420000000001,53,21,280.56,282.9698200000001,89.69999999999999,278.81586000000004,319.773,316.329,230.329,399.4
184,323.893,53,22,279.24611111111113,282.1989933333333,92.22222222222223,278.64938333333333,349.202,324.789,224.177,364.954
185,382.32,53,23,277.93222222222226,281.20892000000003,94.74444444444445,278.87737999999996,408.048,320.6140000000001,231.697,315.47
186,451.837,54,0,276.61833333333334,280.62506666666667,97.26666666666667,278.6688966666667,449.101,325.927,251.526,277.866
187,466.384,54,1,276.5052777777778,279.7380766666667,97.5138888888889,278.43558666666667,437.832,322.43,289.841,247.73
188,467.08,54,2,276.3922222222222,278.8028066666667,97.76111111111112,277.99627999999996,421.708,315.082,309.296,236.322
189,441.519,54,3,276.2791666666667,277.5825333333334,98.00833333333333,277.22064,395.151,319.773,316.329,230.329
190,392.918,54,4,276.2563888888889,276.54532000000006,98.03888888888889,276.27598333333333,346.824,349.202,324.789,224.177
191,329.415,54,5,276.2336111111111,275.59360666666663,98.06944444444444,275.3855899999999,300.083,408.048,320.6140000000001,231.697
192,287.314,54,6,274.53,275.1461800000001,96.65833333333335,273.98193,283.541,449.101,325.927,251.526
193,260.636,54,7,274.73555555555544,275.14696999999995,96.6472222222222,273.9881833333333,264.084,437.832,322.43,289.841
194,251.133,54,8,274.9411111111112,275.1242233333334,96.63611111111113,274.0396833333333,254.226,421.708,315.082,309.296
195,250.376,54,9,275.1466666666667,275.10071000000005,96.625,274.0737,250.817,395.151,319.773,316.329
196,255.415,54,10,275.39888888888885,275.1391066666667,96.76111111111112,274.17436333333336,254.511,346.824,349.202,324.789
197,280.769,54,11,275.6511111111111,275.09985,96.89722222222223,274.2206033333334,271.903,300.083,408.048,320.6140000000001
198,331.112,54,12,275.90333333333336,275.1413366666667,97.03333333333335,274.30933666666675,297.338,283.541,449.101,325.927
199,355.839,54,13,277.7800000000001,276.33572000000004,95.69722222222224,275.37899999999996,315.892,264.084,437.832,322.43
200,319.006,54,14,279.6566666666666,279.42412999999993,94.3611111111111,277.31626666666676,315.093,254.226,421.708,315.082
201,298.863,54,15,281.53333333333336,282.03839666666664,93.02499999999999,279.19023333333325,319.064,250.817,395.151,319.773
202,285.38,54,16,282.6452777777777,283.8177733333334,90.81111111111112,280.52477333333337,313.269,254.511,346.824,349.202
203,278.913,54,17,283.75722222222225,285.37111666666675,88.59722222222221,281.5830633333333,309.627,271.903,300.083,408.048
204,275.01,54,18,284.8691666666667,286.3485033333334,86.38333333333333,282.23767000000004,308.708,297.338,283.541,449.101
205,267.99,54,19,284.67888888888893,286.8412333333334,88.26666666666667,282.8283666666667,306.4,315.892,264.084,437.832
206,272.825,54,20,284.488611111111,286.8303666666667,90.14999999999999,283.3064166666666,311.874,315.093,254.226,421.708
207,283.158,54,21,284.29833333333335,286.22605666666664,92.03333333333335,283.4667166666666,325.718,319.064,250.817,395.151
208,313.031,54,22,283.3674999999999,285.3798666666667,94.10000000000002,283.14588666666674,365.622,313.269,254.511,346.824
209,366.04,54,23,282.4366666666668,284.46431333333334,96.16666666666664,282.6085666666666,433.195,309.627,271.903,300.083
210,430.24300000000005,55,0,281.5058333333333,283.5673499999999,98.2333333333333,282.0885233333333,489.783,308.708,297.338,283.541
211,442.68,55,1,281.39944444444455,282.77792,98.41388888888889,281.6632,491.714,306.4,315.892,264.084
212,440.381,55,2,281.2930555555554,282.1348133333334,98.59444444444443,281.35959666666673,483.992,311.874,315.093,254.226
213,413.506,55,3,281.18666666666667,281.50397666666663,98.77500000000002,281.1038200000001,458.464,325.718,319.064,250.817
214,368.401,55,4,280.8141666666667,281.0761333333333,98.84166666666665,280.8008266666667,409.386,365.622,313.269,254.511
215,308.134,55,5,280.44166666666655,281.11158666666665,98.90833333333332,280.88233666666673,347.58,433.195,309.627,271.903
216,264.455,55,6,281.7483333333334,282.06910000000005,98.63333333333334,279.9910966666667,313.8520000000001,489.783,308.708,297.338
217,239.43,55,7,281.4588888888888,281.7775366666667,98.81666666666666,280.07825666666673,288.91,491.714,306.4,315.892
218,223.035,55,8,281.1694444444446,281.36745333333346,99.00000000000001,280.01991333333336,281.99,483.992,311.874,315.093
219,221.062,55,9,280.87999999999994,281.0946333333334,99.18333333333334,280.1108166666666,283.117,458.464,325.718,319.064
220,226.044,55,10,280.75777777777785,280.4448833333334,99.21388888888889,279.8973633333333,289.623,409.386,365.622,313.269
221,258.026,55,11,280.6355555555556,280.2462666666667,99.24444444444441,279.91994333333326,318.361,347.58,433.195,309.627
222,294.986,55,12,280.5133333333333,280.4349700000001,99.27500000000002,279.92111666666665,375.065,313.8520000000001,489.783,308.708
223,311.7340000000001,55,13,281.86444444444453,280.76612666666665,96.81388888888887,279.8794366666667,400.133,288.91,491.714,306.4
224,313.401,55,14,283.2155555555555,282.37586666666675,94.3527777777778,281.00059999999996,355.839,281.99,483.992,311.874
225,301.9170000000001,55,15,284.56666666666666,284.8259966666666,91.89166666666667,282.41044999999997,330.455,283.117,458.464,325.718
226,300.1040000000001,55,16,286.04777777777775,287.46805,88.49722222222222,283.5885600000001,314.788,289.623,409.386,365.622
227,294.046,55,17,287.52888888888884,289.58768666666657,85.10277777777779,284.2887833333333,304.981,318.361,347.58,433.195
228,289.202,55,18,289.01,291.0730366666668,81.70833333333334,284.8046066666667,305.393,375.065,313.8520000000001,489.783
229,282.16,55,19,288.77444444444455,291.9179933333333,82.65555555555555,285.0548466666666,299.843,400.133,288.91,491.714
230,279.55400000000003,55,20,288.53888888888883,291.96680000000003,83.60277777777779,284.99673333333334,305.082,355.839,281.99,483.992
231,279.782,55,21,288.3033333333333,291.2805333333334,84.55,284.93629999999996,315.592,330.455,283.117,458.464
232,306.779,55,22,287.1522222222221,289.91852000000006,88.73611111111113,284.95116999999993,355.485,314.788,289.623,409.386
233,359.841,55,23,286.0011111111112,288.4909333333333,92.9222222222222,285.1192833333333,422.459,304.981,318.361,347.58
234,413.581,56,0,284.84999999999997,287.36657999999994,97.10833333333333,285.32923666666665,489.296,305.393,375.065,313.8520000000001
235,422.153,56,1,284.8591666666667,286.41559666666654,97.32222222222224,285.3479333333333,501.509,299.843,400.133,288.91
236,417.224,56,2,284.8683333333333,285.9489566666667,97.53611111111111,285.47756666666663,500.816,305.082,355.839,281.99
237,392.619,56,3,284.8775,285.9813066666667,97.75000000000001,285.5408166666667,470.84,315.592,330.455,283.117
238,352.7290000000001,56,4,285.0208333333333,286.01326333333344,97.57499999999999,285.5361533333334,417.055,355.485,314.788,289.623
239,302.309,56,5,285.16416666666663,285.9796933333334,97.40000000000002,285.46218333333337,350.961,422.459,304.981,318.361
240,241.643,56,6,284.7483333333333,286.36247333333336,98.34166666666665,285.2305066666666,305.9790000000001,489.296,305.393,375.065
241,218.92,56,7,284.60555555555567,286.25748666666664,98.31944444444444,285.39435,278.629,501.509,299.843,400.133
242,202.993,56,8,284.4627777777777,286.2339033333333,98.29722222222223,285.50731666666667,269.116,500.816,305.082,355.839
243,196.917,56,9,284.32,286.04969666666665,98.27499999999999,285.4183166666667,267.469,470.84,315.592,330.455
244,192.596,56,10,284.10222222222217,285.81426666666675,98.32499999999997,285.2448266666667,272.061,417.055,355.485,314.788
245,200.007,56,11,283.8844444444445,285.5560666666667,98.375,285.0366433333333,295.711,350.961,422.459,304.981
246,226.612,56,12,283.6666666666667,285.4245333333333,98.425,284.93174666666664,349.343,305.9790000000001,489.296,305.393
247,253.401,56,13,284.90277777777766,285.52080000000007,94.27499999999999,284.9787833333333,376.474,278.629,501.509,299.843
248,289.155,56,14,286.138888888889,285.61539,90.125,284.95792666666665,343.352,269.116,500.816,305.082
249,307.683,56,15,287.37500000000006,285.73203000000007,85.97500000000001,284.84873666666664,320.923,267.469,470.84,315.592
250,314.001,56,16,287.92499999999995,286.05425333333346,83.90833333333335,284.8232866666668,299.021,272.061,417.055,355.485
251,325.6620000000001,56,17,288.47499999999997,286.6241833333333,81.84166666666665,285.0376166666667,286.308,295.711,350.961,422.459
252,325.9,56,18,289.025,287.2032033333333,79.77499999999999,285.27111999999994,283.62,349.343,305.9790000000001,489.296
253,317.197,56,19,288.52222222222224,287.26569000000006,82.12500000000001,285.27831999999995,280.506,376.474,278.629,501.509
254,310.5440000000001,56,20,288.01944444444445,287.08612,84.475,285.3367533333333,282.648,343.352,269.116,500.816
255,310.403,56,21,287.5166666666667,286.6391366666668,86.825,285.34227333333337,292.5420000000001,320.923,267.469,470.84
256,327.217,56,22,287.02916666666664,285.96709999999996,89.64444444444443,285.1768200000001,323.893,299.021,272.061,417.055
257,368.102,56,23,286.54166666666663,285.27102999999994,92.4638888888889,284.76740000000007,382.32,286.308,295.711,350.961
258,401.594,57,0,286.0541666666666,284.83214333333336,95.28333333333332,284.3772333333334,451.837,283.62,349.343,305.9790000000001
259,394.46,57,1,285.34972222222234,284.61504999999994,94.39444444444446,284.19186666666667,466.384,280.506,376.474,278.629
260,378.75,57,2,284.6452777777777,284.64021333333335,93.50555555555553,284.26165,467.08,282.648,343.352,269.116
261,361.906,57,3,283.9408333333334,284.64974333333333,92.61666666666667,284.2104800000001,441.519,292.5420000000001,320.923,267.469
262,321.129,57,4,282.09277777777766,283.10301666666663,89.08611111111111,281.91486000000003,392.918,323.893,299.021,272.061
263,276.17400000000004,57,5,280.2447222222223,279.72069999999997,85.55555555555556,276.4524433333334,329.415,382.32,286.308,295.711
264,243.229,57,6,277.26750000000004,277.98889,80.97500000000001,276.1880866666667,287.314,451.837,283.62,349.343
265,224.151,57,7,276.26555555555547,277.5933800000001,80.01388888888889,274.6022666666666,260.636,466.384,280.506,376.474
266,210.986,57,8,275.2636111111112,276.48259999999993,79.05277777777779,273.15317666666675,251.133,467.08,282.648,343.352
267,207.702,57,9,274.2616666666667,275.31012000000004,78.09166666666665,271.6684599999999,250.376,441.519,292.5420000000001,320.923
268,208.816,57,10,273.75222222222243,274.4443833333333,75.94722222222224,270.5556000000001,255.415,392.918,323.893,299.021
269,215.331,57,11,273.2427777777776,273.71341666666666,73.80277777777778,269.40016333333324,280.769,329.415,382.32,286.308
270,234.799,57,12,272.7333333333333,273.09505333333334,71.65833333333333,267.9939,331.112,287.314,451.837,283.62
271,269.181,57,13,273.57222222222225,272.9382166666666,65.43333333333335,267.0601666666667,355.839,260.636,466.384,280.506
272,289.243,57,14,274.41111111111104,273.3723833333333,59.20833333333332,266.81237999999996,319.006,251.133,467.08,282.648
273,304.848,57,15,275.25000000000006,273.94171666666676,52.98333333333334,266.94781000000006,298.863,250.376,441.519,292.5420000000001
274,310.184,57,16,275.73888888888894,274.51384999999993,50.54999999999999,267.06491666666676,285.38,255.415,392.918,323.893
275,308.218,57,17,276.22777777777776,275.08956333333333,48.11666666666667,267.09145333333333,278.913,280.769,329.415,382.32
276,309.598,57,18,276.7166666666667,275.55315333333346,45.68333333333334,266.96774999999997,275.01,331.112,287.314,451.837
277,319.796,57,19,276.40833333333336,275.9765833333334,46.361111111111114,266.66208666666677,267.99,355.839,260.636,466.384
278,321.254,57,20,276.09999999999985,275.8689166666666,47.03888888888889,266.14870333333346,272.825,319.006,251.133,467.08
279,345.1980000000001,57,21,275.7916666666667,275.28299999999996,47.71666666666667,265.7844333333334,283.158,298.863,250.376,441.519
280,371.229,57,22,274.71194444444444,274.28373666666675,52.466666666666676,265.6144766666667,313.031,285.38,255.415,392.918
281,429.53,57,23,273.63222222222225,273.0429233333333,57.21666666666665,265.54425,366.04,278.913,280.769,329.415
282,479.181,58,0,272.5525,272.42929666666674,61.96666666666667,265.4387333333333,430.24300000000005,275.01,331.112,287.314
283,479.991,58,1,272.30499999999995,272.02869000000004,61.90000000000001,265.4544533333333,442.68,267.99,355.839,260.636
284,460.963,58,2,272.0575,271.8107,61.83333333333332,265.64325,440.381,272.825,319.006,251.133
285,419.103,58,3,271.81,271.63778999999994,61.76666666666667,265.92565999999994,413.506,283.158,298.863,250.376
286,370.041,58,4,271.82583333333326,271.55558666666667,61.72777777777777,266.1887433333334,368.401,313.031,285.38,255.415
287,313.15,58,5,271.8416666666667,271.46320000000003,61.6888888888889,266.5709433333334,308.134,366.04,278.913,280.769
288,305.467,58,6,271.6383333333334,270.4933033333334,56.42500000000001,266.3581333333334,264.455,430.24300000000005,275.01,331.112
289,277.873,58,7,271.74083333333346,270.91150000000005,55.65000000000001,267.3571166666667,239.43,442.68,267.99,355.839
290,269.431,58,8,271.8433333333332,270.98972666666674,54.87499999999999,267.52063,223.035,440.381,272.825,319.006
291,269.21,58,9,271.9458333333334,271.1597666666667,54.1,267.4958500000001,221.062,413.506,283.158,298.863
292,275.955,58,10,272.0944444444445,271.2887833333333,54.25277777777777,267.4463866666667,226.044,368.401,313.031,285.38
293,306.828,58,11,272.2430555555555,271.33618000000007,54.405555555555544,267.40055666666666,258.026,308.134,366.04,278.913
294,371.18,58,12,272.39166666666665,271.5830833333333,54.55833333333334,267.42259999999993,294.986,264.455,430.24300000000005,275.01
295,393.345,58,13,274.3888888888889,273.15502999999995,50.1861111111111,267.75488,311.7340000000001,239.43,442.68,267.99
296,342.69,58,14,276.38611111111106,275.1961466666667,45.8138888888889,268.1887666666667,313.401,223.035,440.381,272.825
297,316.3,58,15,278.3833333333333,277.22616999999997,41.44166666666666,268.88051333333334,301.9170000000001,221.062,413.506,283.158
298,302.094,58,16,279.4944444444446,279.0278533333333,40.25833333333333,269.4827666666667,300.1040000000001,226.044,368.401,313.031
299,292.338,58,17,280.60555555555544,280.4584466666667,39.074999999999996,269.92931333333337,294.046,258.026,308.134,366.04
300,289.379,58,18,281.71666666666664,281.30373333333335,37.89166666666667,270.29793333333345,289.202,294.986,264.455,430.24300000000005
301,280.587,58,19,281.26972222222236,281.64980333333347,42.9611111111111,270.38156666666663,282.16,311.7340000000001,239.43,442.68
302,283.022,58,20,280.8227777777777,281.5381866666667,48.030555555555566,270.23154666666665,279.55400000000003,313.401,223.035,440.381
303,297.036,58,21,280.37583333333333,280.9249433333333,53.099999999999994,270.17859,279.782,301.9170000000001,221.062,413.506
304,333.807,58,22,278.66055555555573,279.9145833333334,60.3138888888889,270.20073333333335,306.779,300.1040000000001,226.044,368.401
305,396.67800000000005,58,23,276.9452777777777,279.0770733333333,67.52777777777779,270.3032433333333,359.841,294.046,258.026,308.134
306,475.268,59,0,275.2300000000001,278.59638333333334,74.74166666666667,270.8784733333334,413.581,289.202,294.986,264.455
307,491.79,59,1,274.8863888888889,278.2716500000001,77.86666666666667,271.6607233333333,422.153,282.16,311.7340000000001,239.43
308,489.581,59,2,274.5427777777777,277.9214033333333,80.99166666666667,272.2717066666666,417.224,279.55400000000003,313.401,223.035
309,456.122,59,3,274.1991666666666,277.57928,84.11666666666667,272.72623333333325,392.619,279.782,301.9170000000001,221.062
310,399.551,59,4,273.86083333333323,277.2780666666666,86.11666666666667,272.99979666666667,352.7290000000001,306.779,300.1040000000001,226.044
311,333.232,59,5,273.5225000000001,277.05524999999994,88.11666666666666,273.1731433333333,302.309,359.841,294.046,258.026
312,275.423,59,6,273.4508333333333,274.7737866666667,85.83333333333333,271.3755499999999,241.643,413.581,289.202,294.986
313,251.022,59,7,273.46666666666664,274.6167300000001,84.96944444444445,271.98675,218.92,422.153,282.16,311.7340000000001
314,243.462,59,8,273.4825,274.6563666666667,84.10555555555555,272.19656,202.993,417.224,279.55400000000003,313.401
315,242.21,59,9,273.49833333333333,274.67615000000006,83.24166666666667,272.35984999999994,196.917,392.619,279.782,301.9170000000001
316,246.995,59,10,273.9600000000001,274.70386666666656,80.83055555555555,272.42547999999994,192.596,352.7290000000001,306.779,300.1040000000001
317,275.821,59,11,274.42166666666657,274.8308333333333,78.41944444444447,272.51312,200.007,302.309,359.841,294.046
318,339.521,59,12,274.8833333333333,275.14316666666656,76.00833333333334,272.59722999999997,226.612,241.643,413.581,289.202
319,363.416,59,13,276.5611111111111,276.0191833333333,72.02222222222223,273.0965133333333,253.401,218.92,422.153,282.16
320,327.816,59,14,278.23888888888894,278.30409333333336,68.03611111111111,274.09126333333325,289.155,202.993,417.224,279.55400000000003
321,312.2,59,15,279.9166666666667,281.05123999999995,64.05,274.9269666666666,307.683,196.917,392.619,279.782
322,291.777,59,16,281.2472222222223,282.88263,62.12777777777777,275.2600700000001,314.001,192.596,352.7290000000001,306.779
323,282.687,59,17,282.5777777777777,284.2003,60.20555555555555,275.51665,325.6620000000001,200.007,302.309,359.841
324,282.2990000000001,59,18,283.9083333333333,285.1378566666667,58.28333333333333,275.7566133333333,325.9,226.612,241.643,413.581
325,264.582,59,19,283.7041666666667,285.77014,63.75833333333333,276.24132333333336,317.197,253.401,218.92,422.153
326,269.632,59,20,283.49999999999994,285.91688333333326,69.23333333333333,277.1545466666667,310.5440000000001,289.155,202.993,417.224
327,285.581,59,21,283.29583333333335,285.2802933333334,74.70833333333333,278.46633333333324,310.403,307.683,196.917,392.619
